image,label
vs_gk_206_t2_seg.nii.gz,vs_gk_206_t2.nii.gz
vs_gk_13_t2_seg.nii.gz,vs_gk_13_t2.nii.gz
vs_gk_36_t2_seg.nii.gz,vs_gk_36_t2.nii.gz
vs_gk_188_t2_seg.nii.gz,vs_gk_188_t2.nii.gz
vs_gk_65_t2_seg.nii.gz,vs_gk_65_t2.nii.gz
vs_gk_149_t2_seg.nii.gz,vs_gk_149_t2.nii.gz
vs_gk_199_t2_seg.nii.gz,vs_gk_199_t2.nii.gz
vs_gk_240_t2_seg.nii.gz,vs_gk_240_t2.nii.gz
vs_gk_172_t2_seg.nii.gz,vs_gk_172_t2.nii.gz
vs_gk_183_t2_seg.nii.gz,vs_gk_183_t2.nii.gz
vs_gk_54_t2_seg.nii.gz,vs_gk_54_t2.nii.gz
vs_gk_20_t2_seg.nii.gz,vs_gk_20_t2.nii.gz
vs_gk_59_t2_seg.nii.gz,vs_gk_59_t2.nii.gz
vs_gk_64_t2_seg.nii.gz,vs_gk_64_t2.nii.gz
vs_gk_182_t2_seg.nii.gz,vs_gk_182_t2.nii.gz
vs_gk_108_t2_seg.nii.gz,vs_gk_108_t2.nii.gz
vs_gk_84_t2_seg.nii.gz,vs_gk_84_t2.nii.gz
vs_gk_205_t2_seg.nii.gz,vs_gk_205_t2.nii.gz
vs_gk_5_t2_seg.nii.gz,vs_gk_5_t2.nii.gz
vs_gk_187_t2_seg.nii.gz,vs_gk_187_t2.nii.gz
