image,label
vs_gk_163_t2_seg.nii.gz,vs_gk_163_t2.nii.gz
vs_gk_176_t2_seg.nii.gz,vs_gk_176_t2.nii.gz
vs_gk_187_t2_seg.nii.gz,vs_gk_187_t2.nii.gz
vs_gk_65_t2_seg.nii.gz,vs_gk_65_t2.nii.gz
vs_gk_64_t2_seg.nii.gz,vs_gk_64_t2.nii.gz
vs_gk_183_t2_seg.nii.gz,vs_gk_183_t2.nii.gz
vs_gk_86_t2_seg.nii.gz,vs_gk_86_t2.nii.gz
vs_gk_80_t2_seg.nii.gz,vs_gk_80_t2.nii.gz
vs_gk_22_t2_seg.nii.gz,vs_gk_22_t2.nii.gz
vs_gk_240_t2_seg.nii.gz,vs_gk_240_t2.nii.gz
vs_gk_199_t2_seg.nii.gz,vs_gk_199_t2.nii.gz
vs_gk_36_t2_seg.nii.gz,vs_gk_36_t2.nii.gz
vs_gk_205_t2_seg.nii.gz,vs_gk_205_t2.nii.gz
vs_gk_124_t2_seg.nii.gz,vs_gk_124_t2.nii.gz
vs_gk_78_t2_seg.nii.gz,vs_gk_78_t2.nii.gz
vs_gk_77_t2_seg.nii.gz,vs_gk_77_t2.nii.gz
vs_gk_133_t2_seg.nii.gz,vs_gk_133_t2.nii.gz
vs_gk_5_t2_seg.nii.gz,vs_gk_5_t2.nii.gz
vs_gk_84_t2_seg.nii.gz,vs_gk_84_t2.nii.gz
vs_gk_95_t2_seg.nii.gz,vs_gk_95_t2.nii.gz
